time,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
07-03 12:00,-4.3491148,-4.4696301,-4.472020116666667,-4.4175176333333335,-4.357936516666666,-4.5043123,-4.446388333333333,-4.41777815,-4.3668198,-4.4851069500000005,-4.48611055,-4.438530066666667,-4.381247200000001,-4.538808266666666,-4.492583116666666,-4.4632361666666664,-4.411170633333333,-4.5207033333333335,-4.509482566666667,-4.460741783333333,-4.396642366666667,-4.5567386999999995,-4.5127203499999995,-4.480491216666667,-4.440222566666667,-4.5583059666666665,-4.553396616666666,-4.511074733333333,-4.439762566666667,-4.59296485,-4.54634885
07-04 12:00,-4.525106466666667,-4.6439774,-4.6474363,-4.592141233333334,-4.537064,-4.677415116666666,-4.6206811666666665,-4.5954805,-4.542788816666667,-4.658526766666666,-4.6614989499999995,-4.612465383333333,-4.559279266666667,-4.711569216666666,-4.665591216666667,-4.6403840333333335,-4.587231566666667,-4.693503416666667,-4.685236633333333,-4.634626583333333,-4.5741267,-4.7298691,-4.685303533333334,-4.65724715,-4.616253433333333,-4.7299559833333324,-4.728644083333333,-4.6846597,-4.616380633333334,-4.7662676500000005,-4.71843
07-05 12:00,-4.695460433333333,-4.812730233333334,-4.816752133333334,-4.761247266666667,-4.710680216666666,-4.844403383333333,-4.789495283333333,-4.767336516666666,-4.71300585,-4.8263787166666665,-4.830812466666667,-4.780744166666667,-4.731873466666667,-4.878145399999999,-4.8330322,-4.811791016666667,-4.757423683333333,-4.860733416666666,-4.854954716666667,-4.8027239,-4.74622555,-4.89677725,-4.852219916666667,-4.8283546,-4.786334999999999,-4.895980833333334,-4.8979055833333325,-4.8523188500000005,-4.7876167333333335,-4.93336715,-4.884714766666666
07-06 12:00,-4.85992875,-4.97552935,-4.97962535,-4.92458985,-4.8783816,-5.004997683333333,-4.952551283333333,-4.93294195,-4.877214616666667,-4.988323983333333,-4.993689766666666,-4.943131733333333,-4.898640966666666,-5.038235033333334,-4.994645883333333,-4.977040349999999,-4.921483233333333,-5.022082583333333,-5.018253816666667,-4.9648013,-4.9125635,-5.057137183333333,-5.013223466666667,-4.993397366666667,-4.9501922,-5.0560947999999994,-5.060784283333334,-5.0138113833333335,-4.953115749999999,-5.09391425,-5.044969266666667
07-07 12:00,-5.018267533333333,-5.132019733333333,-5.13574135,-5.081918683333333,-5.039779216666667,-5.158934233333333,-5.1095649666666665,-5.091921416666667,-5.0351661,-5.144024066666666,-5.149794516666666,-5.099394483333333,-5.059202983333334,-5.1915566,-5.150170283333334,-5.1357361,-5.0791565499999995,-5.17723805,-5.174775166666667,-5.120632433333333,-5.0727711,-5.210645466666667,-5.16806895,-5.151972766666666,-5.107562933333333,-5.2100112166666666,-5.21690635,-5.1689070333333325,-5.11252515,-5.2475802499999995,-5.198964266666667
07-08 12:00,-5.170234916666667,-5.281850983333333,-5.284816316666666,-5.232974516666667,-5.194502833333333,-5.305965516666666,-5.2602435000000005,-5.243931916666667,-5.1866170333333335,-5.2931404833333335,-5.298819483333333,-5.249294416666667,-5.21319405,-5.337849899999999,-5.299337216666667,-5.287509533333333,-5.230198266666666,-5.3258833999999995,-5.3241890666666665,-5.269992533333333,-5.22648805,-5.3570237999999994,-5.316507349999999,-5.303699466666667,-5.258196016666667,-5.357439383333333,-5.365926383333333,-5.31738245,-5.265498016666667,-5.394060666666666,-5.3464701
07-09 12:00,-5.3155896,-5.424677733333334,-5.426598566666667,-5.377486216666667,-5.34220295,-5.445860583333333,-5.4042826999999996,-5.3886638,-5.331329266666667,-5.4353349,-5.4404885,-5.392584916666666,-5.360263866666667,-5.476876866666667,-5.4418691,-5.4320227999999995,-5.374370966666667,-5.467697116666667,-5.466198316666667,-5.4126542833333335,-5.373365166666667,-5.496020966666666,-5.458281400000001,-5.4482226166666665,-5.401850766666667,-5.498082,-5.507530849999999,-5.459017650000001,-5.4116948,-5.533078716666666,-5.487251533333334
07-10 12:00,-5.454090466666667,-5.560160566666667,-5.560866766666666,-5.51517055,-5.4825517999999995,-5.578405283333334,-5.541365816666667,-5.525839566666666,-5.4690697833333335,-5.570270183333333,-5.574556983333333,-5.529008916666667,-5.500078183333333,-5.60842155,-5.577476616666667,-5.568969983333333,-5.511445666666666,-5.602352516666667,-5.600539116666667,-5.548384666666666,-5.513065266666667,-5.6274132,-5.593123066666666,-5.58521655,-5.53829705,-5.6316330500000005,-5.641439216666667,-5.5935931000000005,-5.5507843333333335,-5.6643876833333335,-5.621063716666667
07-11 12:00,-5.585496783333334,-5.6879681,-5.687426483333334,-5.645734266666667,-5.61524295,-5.70340165,-5.671164566666667,-5.655211466666667,-5.5996113,-5.6976125333333325,-5.700809983333333,-5.65829965,-5.632318866666666,-5.73228895,-5.7058587166666666,-5.6980766166666665,-5.641202716666667,-5.729518583333333,-5.726980283333333,-5.676943816666666,-5.645263433333333,-5.751002733333333,-5.720752266666667,-5.714385016666666,-5.667316583333333,-5.757777450000001,-5.76740325,-5.720887933333334,-5.682444066666666,-5.787770816666667,-5.747650666666667
07-12 12:00,-5.709569166666666,-5.807780033333333,-5.806105483333334,-5.768878383333333,-5.73999115,-5.820666433333333,-5.7933431833333335,-5.776558133333333,-5.722732466666667,-5.81703525,-5.819058816666667,-5.780183699999999,-5.7566839,-5.8483031500000004,-5.826704950000001,-5.819097283333333,-5.7634327,-5.8488633000000005,-5.845320416666667,-5.798085716666667,-5.769647183333333,-5.866614883333333,-5.840878466666666,-5.835460266666667,-5.78870385,-5.876192566666666,-5.88520465,-5.84067965,-5.806360633333333,-5.90303985,-5.866745833333334
07-13 12:00,-5.826070266666666,-5.91929155,-5.9167490166666665,-5.884303616666667,-5.85653195,-5.930028383333333,-5.907565533333334,-5.889680416666667,-5.8382182,-5.928223916666667,-5.929137383333333,-5.894385,-5.872887716666667,-5.9563043,-5.939699783333333,-5.931812566666666,-5.8779368,-5.96005915,-5.955383749999999,-5.9115605833333325,-5.885917083333334,-5.974094433333334,-5.953204166666667,-5.948200866666666,-5.902266683333334,-5.986553033333333,-5.9946518,-5.952744733333334,-5.922230116666666,-6.010031466666666,-5.978075116666667
07-14 12:00,-5.934765483333334,-6.022218416666666,-6.019215399999999,-5.991715683333334,-5.964622166666667,-6.031324766666667,-6.013504383333333,-5.9943974833333336,-5.94585895,-6.030881983333333,-6.030897749999999,-6.0006297,-5.980662499999999,-6.05614485,-6.044529549999999,-6.036025516666667,-5.984525883333333,-6.06279035,-6.057015649999999,-6.01711795,-5.993788233333333,-6.073301683333333,-6.057430366666667,-6.052389616666667,-6.007825816666666,-6.088538150000001,-6.0955756999999995,-6.0568602333333335,-6.029759966666666,-6.10860365,-6.081361483333334
07-15 12:00,-6.035422716666667,-6.116302116666666,-6.113371333333333,-6.090830166666667,-6.064040483333333,-6.1243970333333335,-6.110851133333333,-6.0905433166666665,-6.0454495,-6.12473655,-6.124206016666666,-6.098650216666667,-6.079760166666667,-6.147684716666666,-6.140889766666667,-6.131558416666667,-6.083018833333333,-6.156760866666667,-6.150078116666666,-6.114509883333333,-6.092993016666667,-6.164108150000001,-6.1532630500000005,-6.1478311,-6.10521325,-6.181841633333334,-6.187825766666666,-6.152805366666667,-6.1286714,-6.198631533333333,-6.17633035
07-16 12:00,-6.127811983333333,-6.20131465,-6.1990866166666665,-6.181376233333333,-6.154588899999999,-6.209086083333333,-6.19932325,-6.177964233333333,-6.136786666666667,-6.209543,-6.2089377500000005,-6.188188866666667,-6.169954916666667,-6.230786083333333,-6.228492733333334,-6.21825005,-6.17323945,-6.2417014,-6.234445416666667,-6.203494,-6.183284466666667,-6.246391583333334,-6.240419716666667,-6.2343499499999995,-6.194269366666666,-6.266180366666666,-6.27126635,-6.240362716666667,-6.21870315,-6.280002550000001,-6.262714916666667
07-17 12:00,-6.2117043333333335,-6.277061516666667,-6.276229016666666,-6.263099066666666,-6.2360941,-6.285227933333333,-6.278669083333333,-6.25651785,-6.2196672,-6.285088516666666,-6.284972866666666,-6.268999933333333,-6.251046400000001,-6.30530845,-6.307073083333333,-6.295954366666667,-6.2550128166666665,-6.317374733333334,-6.310000516666666,-6.283835,-6.264440633333334,-6.320030399999999,-6.3186350000000004,-6.31178945,-6.274839016666666,-6.341301366666666,-6.345773433333333,-6.31931905,-6.299615583333334,-6.352610816666667,-6.340261016666667
07-18 12:00,-6.286871183333333,-6.343383149999999,-6.3446603999999995,-6.3357609833333335,-6.308408216666667,-6.352650550000001,-6.348669650000001,-6.326072966666667,-6.293885433333333,-6.35119335,-6.352191866666667,-6.340850766666667,-6.322862233333334,-6.371104366666667,-6.3763917999999995,-6.36453985,-6.328161533333333,-6.383578566666667,-6.376631933333333,-6.355305816666667,-6.336268333333334,-6.384898283333333,-6.387664916666666,-6.380011283333333,-6.346767266666666,-6.406985483333333,-6.411232366666667,-6.389465316666667,-6.3711952499999995,-6.416351133333333,-6.4087303
07-19 12:00,-6.353084,-6.40015395,-6.4042351166666664,-6.399141650000001,-6.371409083333333,-6.411172233333334,-6.409138433333334,-6.386510183333333,-6.359231866666667,-6.4077109666666665,-6.410472683333333,-6.403522166666666,-6.385260016666667,-6.428017483333333,-6.436238149999999,-6.42388975,-6.392502783333333,-6.440146516666667,-6.434231516666667,-6.417687866666666,-6.398606683333333,-6.44086065,-6.447289183333334,-6.438895183333333,-6.409895199999999,-6.46304875,-6.467536633333333,-6.4505966,-6.433258416666666,-6.471113516666667,-6.467902583333333
07-20 12:00,-6.410115383333333,-6.447279483333333,-6.454800933333333,-6.453037816666667,-6.424999049999999,-6.460602316666667,-6.459919833333333,-6.4377228833333335,-6.4154927666666675,-6.45452595,-6.459690383333333,-6.456807833333333,-6.438127416666666,-6.47588225,-6.486429666666667,-6.473902983333333,-6.447846083333333,-6.486946649999999,-6.482693416666667,-6.470771133333333,-6.4513283,-6.487773066666667,-6.497311933333333,-6.488339600000001,-6.4640566,-6.50934145,-6.5145871,-6.5025118,-6.485653666666667,-6.51678045,-6.517576516666667
07-21 12:00,-6.457741666666666,-6.484692233333333,-6.496201716666667,-6.4972632500000005,-6.469102883333333,-6.5007441833333335,-6.500886616666667,-6.4796176,-6.462451966666666,-6.491551316666667,-6.499717716666667,-6.500514516666667,-6.48138055,-6.514526316666666,-6.526811433333333,-6.5144944166666665,-6.493992916666667,-6.5238788,-6.521913733333333,-6.5143545,-6.4943387,-6.525482716666667,-6.5375614833333335,-6.5282613666666665,-6.509076133333334,-6.545746033333333,-6.55229195,-6.5450140333333335,-6.528262466666666,-6.553226433333333,-6.557569566666667
07-22 12:00,-6.495747416666666,-6.5123469,-6.52828135,-6.531649366666667,-6.5036647499999996,-6.531400649999999,-6.5319366500000005,-6.512113733333334,-6.4998949,-6.518724716666667,-6.53042725,-6.5344623833333335,-6.514961283333333,-6.543774333333333,-6.557254416666667,-6.54559495,-6.530738466666667,-6.55087055,-6.551790966666667,-6.548246916666667,-6.527573133333333,-6.55383175,-6.5678894166666675,-6.558595616666667,-6.54476915,-6.572173783333333,-6.580566833333333,-6.577912049999999,-6.5609981,-6.580320133333333,-6.58771755
07-23 12:00,-6.52393135,-6.530215783333333,-6.5508877666666665,-6.55604685,-6.5286451,-6.552380516666667,-6.552989816666667,-6.535142316666667,-6.5276154166666664,-6.536004433333333,-6.551693916666666,-6.55848675,-6.5388335,-6.563453516666667,-6.57765345,-6.567150116666666,-6.55787665,-6.567872966666667,-6.572226833333334,-6.572269616666667,-6.5509922666666665,-6.5726621000000005,-6.5881698,-6.5792942000000005,-6.570944766666667,-6.5885609,-6.599335016666667,-6.601022816666667,-6.583802700000001,-6.5979279166666664,-6.607874466666667
07-24 12:00,-6.542112833333333,-6.538284016666666,-6.563876416666667,-6.570327916666667,-6.5440160333333335,-6.563505883333334,-6.563985133333333,-6.548643216666666,-6.545423266666666,-6.543365516666666,-6.563397050000001,-6.572440533333333,-6.552978749999999,-6.5733989,-6.58792575,-6.5791177,-6.57520745,-6.5748559,-6.583126933333333,-6.586259433333334,-6.564577566666667,-6.581820733333333,-6.598298933333334,-6.590323333333333,-6.587411666666667,-6.594864216666666,-6.608526666666666,-6.614175716666667,-6.59664375,-6.605918366666667,-6.6179128333333335
07-25 12:00,-6.55013775,-6.536545283333334,-6.567112833333334,-6.5743892,-6.549756566666667,-6.564618283333333,-6.564878416666667,-6.55256175,-6.553151533333334,-6.540795916666666,-6.565422266666667,-6.57619775,-6.557391133333334,-6.573458733333334,-6.5880096,-6.581463983333333,-6.5825458,-6.571803966666667,-6.5844007,-6.590072816666666,-6.5683265833333335,-6.581164566666667,-6.598195316666667,-6.591660233333333,-6.59398645,-6.59105735,-6.608077933333333,-6.617217083333333,-6.599509983333333,-6.604166316666666,-6.617724966666667
07-26 12:00,-6.547883316666667,-6.524997433333334,-6.560474083333333,-6.568155,-6.545846833333333,-6.55558305,-6.555641499999999,-6.546844366666666,-6.550662099999999,-6.528293166666667,-6.557662199999999,-6.569657283333333,-6.5520709,-6.563498216666667,-6.577864,-6.574159316666667,-6.579729883333333,-6.55871345,-6.575961266666667,-6.58359075,-6.562247866666667,-6.57056415,-6.587800316666667,-6.583288733333333,-6.59050275,-6.57712755,-6.597928866666667,-6.61001535,-6.5924071,-6.5925565,-6.607224733333334
07-27 12:00,-6.535260883333334,-6.503639333333334,-6.54384915,-6.551579516666666,-6.532263,-6.536291633333334,-6.536261516666666,-6.531434916666667,-6.537849016666667,-6.505861666666666,-6.5400171,-6.552746466666666,-6.537018316666666,-6.543402433333333,-6.5574684,-6.557173233333333,-6.5666272999999995,-6.5355903,-6.557724266666667,-6.5667229,-6.54635525,-6.549906466666667,-6.567079133333333,-6.56519455,-6.576818650000001,-6.553074,-6.578021283333333,-6.5924653499999994,-6.5753528,-6.57098595,-6.586350033333333
07-28 12:00,-6.512216633333334,-6.472468833333334,-6.517139033333334,-6.524648,-6.508973299999999,-6.506662283333333,-6.50674155,-6.506271316666667,-6.514639566666667,-6.473510916666667,-6.512394483333334,-6.525423683333333,-6.512228250000001,-6.513077283333333,-6.526822983333333,-6.530470333333333,-6.543139,-6.50244895,-6.529607066666667,-6.539410816666666,-6.520662333333333,-6.51909605,-6.536021416666667,-6.5373604,-6.5528218,-6.518906883333333,-6.548296266666667,-6.564491566666666,-6.548371266666666,-6.539365216666667,-6.555065316666667
07-29 12:00,-6.47873065,-6.4314821,-6.480256516666667,-6.487375583333333,-6.475936616666667,-6.466639216666667,-6.4671007666666664,-6.471283466666667,-6.480993916666667,-6.431254683333333,-6.474709233333333,-6.487679616666667,-6.477687016666667,-6.472449883333334,-6.485948566666666,-6.494006966666666,-6.509200416666667,-6.459312183333334,-6.491528166666667,-6.5016299,-6.4851776,-6.478055266666667,-6.4946417,-6.499762416666667,-6.518431483333333,-6.474647783333333,-6.5086924999999995,-6.5260501,-6.511488483333333,-6.497618650000001,-6.513363366666667
07-30 12:00,-6.434814133333333,-6.3806744166666665,-6.433126466666667,-6.439804783333333,-6.4331033,-6.4161912999999995,-6.41737455,-6.4263934166666665,-6.4369034,-6.3791107,-6.426884116666667,-6.439536,-6.433372116666666,-6.4214678166666666,-6.43488635,-6.44772965,-6.464780916666667,-6.406211099999999,-6.443407566666666,-6.453388933333333,-6.439902066666666,-6.426723683333334,-6.442978383333334,-6.452367783333333,-6.473598816666667,-6.4203299,-6.459145266666667,-6.477129033333333,-6.4647284,-6.445683933333333,-6.46126585
07-31 12:00,-6.3805057,-6.320041616666667,-6.375686900000001,-6.382001566666667,-6.380418199999999,-6.355310383333333,-6.357613683333333,-6.371517949999999,-6.382387483333333,-6.3171008833333335,-6.368851166666667,-6.381043683333333,-6.379253783333334,-6.360098566666666,-6.3736969,-6.391575916666667,-6.40988155,-6.3431853,-6.385168533333333,-6.394728033333333,-6.38482915,-6.365057683333333,-6.381092183333333,-6.395134416666666,-6.41830545,-6.3559986,-6.399587366666666,-6.417747,-6.408111416666667,-6.38351145,-6.398822533333333
08-01 12:00,-6.3158669000000005,-6.2495817833333325,-6.307891183333334,-6.31405135,-6.3178253,-6.28400995,-6.287882533333333,-6.30657445,-6.31749,-6.2452516000000005,-6.300554166666667,-6.31227865,-6.315298866666667,-6.28832915,-6.302457583333333,-6.3254776,-6.344531616666667,-6.270282266666666,-6.31674105,-6.325714866666667,-6.319946866666667,-6.293030183333333,-6.3090635,-6.3280133166666666,-6.352560983333333,-6.2817112999999996,-6.3299521,-6.347951083333333,-6.341654533333334,-6.311064283333334,-6.3261088999999995
08-02 12:00,-6.240977583333334,-6.16929645,-6.22971115,-6.2360543,-6.24527305,-6.20232385,-6.208255866666667,-6.231489,-6.242275183333334,-6.163593016666667,-6.221951883333333,-6.233338233333333,-6.241475116666667,-6.20616625,-6.221259533333334,-6.2493665,-6.268784466666667,-6.1875562833333335,-6.238066683333333,-6.246440366666667,-6.2452414,-6.210631733333333,-6.226989183333333,-6.250952616666667,-6.2764001333333335,-6.19753615,-6.250178633333333,-6.267813183333333,-6.265372999999999,-6.2283189000000005,-6.2432231
08-03 12:00,-6.1559314999999994,-6.07919135,-6.1411408000000005,-6.148120266666667,-6.162719350000001,-6.110305733333333,-6.1188150666666665,-6.146204516666667,-6.156823483333333,-6.072158616666667,-6.133021833333333,-6.14433595,-6.15775585,-6.113637116666666,-6.130203166666666,-6.163181949999999,-6.182713233333333,-6.095066416666667,-6.14910405,-6.157013683333333,-6.160700899999999,-6.117871883333334,-6.1349783,-6.163903983333333,-6.189879116666666,-6.103550133333333,-6.1602187,-6.177426583333333,-6.1792826,-6.135266916666667,-6.150281883333333
08-04 12:00,-6.060832666666667,-5.979276416666666,-6.04219985,-6.050362633333333,-6.0701358999999995,-6.008028966666667,-6.01964325,-6.050687483333333,-6.061228333333333,-5.970983700000001,-6.033764433333333,-6.04539585,-6.064123550000001,-6.010790883333333,-6.029392933333333,-6.066878283333334,-6.086407016666667,-5.992873533333333,-6.049834333333334,-6.057557433333333,-6.06631935,-6.0147815499999995,-6.033147183333333,-6.066829033333334,-6.093072666666667,-5.99983545,-6.06004315,-6.076901433333333,-6.0834019,-6.0319178,-6.0474152666666665
08-05 12:00,-5.955792333333333,-5.869565566666666,-5.932937016666667,-5.9428921,-5.967511150000001,-5.89558665,-5.910820833333333,-5.9449323666666665,-5.9555936166666665,-5.86010395,-5.92420625,-5.93664595,-5.9605730333333335,-5.8977002333333335,-5.918932116666666,-5.9604310499999995,-5.979967983333333,-5.881037366666666,-5.940266083333333,-5.9482026999999995,-5.96209905,-5.901415733333334,-5.921613633333333,-5.959705666666666,-5.986071316666667,-5.886475766666666,-5.949647316666667,-5.966361166666667,-5.977754166666667,-5.918302049999999,-5.934760316666667
08-06 12:00,-5.840927249999999,-5.7500762666666665,-5.813431666666667,-5.825811966666667,-5.85485195,-5.773091750000001,-5.792421316666666,-5.828963433333333,-5.84003235,-5.7395543,-5.8044024,-5.81821265,-5.847112833333333,-5.77446265,-5.798918349999999,-5.84384155,-5.863509616666667,-5.75961355,-5.82043825,-5.8290843500000005,-5.848052533333333,-5.7778559000000005,-5.80049155,-5.842532566666667,-5.8689796,-5.763552166666667,-5.829054733333334,-5.8459383,-5.862368616666667,-5.794474666666667,-5.812454533333334
08-07 12:00,-5.7163585,-5.6208300499999995,-5.68379375,-5.699215466666667,-5.7321837833333324,-5.640676733333334,-5.664508966666667,-5.702835016666667,-5.714665966666667,-5.609368183333333,-5.674437916666666,-5.69021655,-5.723765733333334,-5.641200783333333,-5.669439733333333,-5.717139166666667,-5.7371562166666665,-5.6286514500000004,-5.6904217,-5.7003371,-5.724203116666667,-5.644211383333333,-5.669886466666667,-5.715331833333334,-5.741915633333333,-5.631139716666667,-5.6983185333333335,-5.71577125,-5.73728075,-5.660518016666667,-5.6806299
08-08 12:00,-5.582210966666667,-5.481853466666666,-5.544161916666667,-5.563186166666667,-5.599550116666666,-5.49849265,-5.527137733333333,-5.566630166666667,-5.57962445,-5.469578266666667,-5.5344271,-5.55277075,-5.590568283333334,-5.4980618,-5.530573666666667,-5.580381633333333,-5.6010429833333335,-5.4881934999999995,-5.550318716666666,-5.5620925833333335,-5.5905849,-5.500619,-5.5298933833333335,-5.5781499,-5.605010666666667,-5.4893049666666665,-5.557521916666667,-5.576001883333333,-5.602532433333334,-5.5165434,-5.539408966666667
08-09 12:00,-5.438613383333333,-5.33318055,-5.394699966666667,-5.4178001,-5.457011583333334,-5.346707383333333,-5.380353166666667,-5.420458583333333,-5.4350462,-5.320218916666667,-5.384511933333333,-5.405980983333333,-5.447569933333333,-5.34521565,-5.38238725,-5.433654316666666,-5.455316316666667,-5.338276066666666,-5.4002612999999995,-5.414478633333333,-5.447242466666666,-5.3472413833333325,-5.380596766666667,-5.431057,-5.45840975,-5.338105183333334,-5.406776916666667,-5.42677415,-5.458171533333333,-5.3626909666666664,-5.388903483333333
08-10 12:00,-5.285698083333333,-5.17485615,-5.235592816666666,-5.263129883333334,-5.304645416666667,-5.185502966666666,-5.224196466666667,-5.26445325,-5.281078249999999,-5.161330066666666,-5.22485905,-5.2499481333333335,-5.2948326833333335,-5.182852049999999,-5.22494005,-5.277067866666667,-5.300134099999999,-5.1789331,-5.240407816666666,-5.2576192,-5.294230416666666,-5.184263633333333,-5.222072816666667,-5.274146033333333,-5.3022716,-5.177590266666667,-5.246222116666667,-5.26823335,-5.304252066666667,-5.199128233333334,-5.2292154
08-11 12:00,-5.123600633333334,-5.006940116666667,-5.06704195,-5.099249116666667,-5.142545233333333,-5.015071933333333,-5.058710433333333,-5.098767016666667,-5.117875066666667,-4.992962066666666,-5.055656316666667,-5.084770833333334,-5.132431033333333,-5.011176516666667,-5.058288666666667,-5.1107554833333335,-5.135664816666666,-5.01020205,-5.0709389499999995,-5.091635916666666,-5.131614033333333,-5.011889616666666,-5.054393516666667,-5.107530733333333,-5.136768116666667,-5.0078072166666665,-5.076019316666666,-5.1005265,-5.1408349,-5.026047133333334,-5.060439933333333
08-12 12:00,-4.952458466666667,-4.829511833333333,-4.8892603,-4.9262363,-4.970821833333333,-4.835612566666667,-4.883946566666666,-4.923568783333334,-4.94559705,-4.815180983333334,-4.877108283333333,-4.910548833333333,-4.960453333333334,-4.83040495,-4.882492133333333,-4.934870116666667,-4.96208605,-4.832130766666666,-4.892053016666667,-4.9166498999999995,-4.959470633333334,-4.8303374,-4.87763155,-4.931344116666667,-4.962083000000001,-4.828807033333334,-4.896349666666667,-4.923802216666667,-4.967989233333333,-4.8436603499999995,-4.882669616666666
08-13 12:00,-4.7724093000000005,-4.642674133333333,-4.702466916666666,-4.7441781999999995,-4.789604333333333,-4.6473237,-4.6999711,-4.739040533333333,-4.764407666666667,-4.628072966666666,-4.6894314,-4.727385583333333,-4.779003533333333,-4.640757683333334,-4.69761745,-4.749581833333334,-4.779581383333333,-4.6447845333333335,-4.70396155,-4.732783033333333,-4.777891883333334,-4.639834066666666,-4.6918652666666665,-4.745737033333333,-4.7784089000000005,-4.640652333333334,-4.707409716666667,-4.7382108,-4.785795283333333,-4.65219645,-4.695998483333333
08-14 12:00,-4.583589083333334,-4.446556383333333,-4.50688145,-4.553172,-4.599042,-4.4503995000000005,-4.506869699999999,-4.5453751166666665,-4.57447035,-4.431747816666667,-4.492849250000001,-4.5353903833333336,-4.588204216666667,-4.442453066666667,-4.503744533333333,-4.555075666666666,-4.5883364166666665,-4.448251916666666,-4.506884966666666,-4.540159216666667,-4.586987033333333,-4.4406094,-4.497183066666667,-4.550877166666667,-4.585944100000001,-4.443423816666667,-4.5094075,-4.5439038,-4.594347333333333,-4.451894066666667,-4.500526383333334
08-15 12:00,-4.386129733333333,-4.241316116666667,-4.3027192166666675,-4.353326233333333,-4.399305966666666,-4.245025333333333,-4.30475025,-4.342775183333333,-4.375944983333333,-4.226341233333334,-4.287587916666666,-4.33467915,-4.388199599999999,-4.235701766666667,-4.300969683333333,-4.3515505333333335,-4.388534466666667,-4.242648483333333,-4.3010493,-4.338904566666667,-4.386886233333333,-4.2328896,-4.293686666666667,-4.3469486999999996,-4.384887733333333,-4.237224866666667,-4.302559933333333,-4.3410329,-4.393757466666667,-4.242995333333334,-4.2963618
08-16 12:00,-4.18015805,-4.027139066666667,-4.090188299999999,-4.144760766666667,-4.1905901,-4.031375266666667,-4.093743783333333,-4.131453133333333,-4.168984966666667,-4.012015866666667,-4.07387255,-4.125374833333334,-4.179158266666667,-4.020703216666666,-4.0894079,-4.139218666666666,-4.180352166666667,-4.028118966666667,-4.0866836,-4.129147416666666,-4.177743850000001,-4.0168922,-4.081493016666666,-4.13415215,-4.175435416666667,-4.022184316666666,-4.087090533333334,-4.129748816666667,-4.18415885,-4.025739733333333,-4.083624066666667
08-17 12:00,-3.9657948666666667,-3.80423785,-3.869488083333333,-3.9276062166666668,-3.9731110666666667,-3.8096116166666665,-3.8740042,-3.9116311833333333,-3.9537349833333333,-3.788961,-3.85192525,-3.9076069166666665,-3.9612750666666665,-3.7976438666666668,-3.8691935666666666,-3.9183057666666667,-3.9639561166666666,-3.804837216666667,-3.864018316666667,-3.9110179333333335,-3.959740666666667,-3.7928225833333333,-3.8607348000000004,-3.9127046,-3.957775116666667,-3.7984571,-3.863228716666667,-3.9101998666666664,-3.9657086333333336,-3.800359333333333,-3.8624439
08-18 12:00,-3.74315665,-3.5728491666666664,-3.6408103,-3.7020031500000004,-3.747106983333333,-3.579886833333333,-3.6457071166666664,-3.6835418499999997,-3.7303305666666664,-3.55739095,-3.6219644,-3.681510916666667,-3.7347711833333337,-3.5666980833333333,-3.64048025,-3.68905085,-3.7395006333333334,-3.57300485,-3.6332846833333337,-3.6846482166666665,-3.733084633333333,-3.5608738333333334,-3.6315600666666668,-3.6828395499999997,-3.732084,-3.5662239166666665,-3.6312091,-3.6825313833333335,-3.7385897333333333,-3.5670761833333335,-3.632963433333333
08-19 12:00,-3.5123584500000002,-3.3332300666666668,-3.404340916666667,-3.4681018833333335,-3.5128350999999998,-3.3423469000000003,-3.409047966666667,-3.447427633333333,-3.4988997833333335,-3.3175423333333334,-3.384204883333333,-3.447228416666667,-3.4998929833333334,-3.3280307333333337,-3.4034396333333334,-3.45170595,-3.50712775,-3.3328484,-3.394714383333333,-3.4501728333333332,-3.4980099499999997,-3.32122815,-3.3941313833333333,-3.4448064166666668,-3.4985272666666662,-3.3256896166666667,-3.39127165,-3.4468856833333334,-3.5030113166666665,-3.3261023,-3.3953351166666668
08-20 12:00,-3.2735189,-3.0856536333333335,-3.1602629333333336,-3.226063133333333,-3.2705687333333335,-3.0971360833333335,-3.1642398,-3.203540116666667,-3.259567416666667,-3.069670533333333,-3.1388591166666666,-3.204907716666667,-3.2569091666666665,-3.081801233333333,-3.1582605666666668,-3.2065349833333334,-3.26696945,-3.0846153000000003,-3.1485396,-3.2077304833333335,-3.2547744833333336,-3.0740606833333337,-3.148624933333333,-3.198869,-3.2572589833333336,-3.07708055,-3.14366165,-3.203403766666667,-3.2592079,-3.0776410833333334,-3.1497212666666665
08-21 12:00,-3.0267660000000003,-2.8304042999999997,-2.908758933333333,-2.9760594333333334,-3.0205928833333333,-2.844401883333333,-2.9115111833333334,-2.9521379666666667,-3.01246095,-2.8140456499999997,-2.886137816666667,-2.9547054166666666,-3.0061069833333334,-2.8281680166666665,-2.905147866666667,-2.9538111166666665,-3.0191527,-2.8285696000000002,-2.8949927833333335,-2.9574665166666665,-3.003656233333333,-2.8195435833333335,-2.895230316666667,-2.9453034333333337,-3.00842525,-2.82064125,-2.8886292333333334,-2.952228116666667,-3.007437166666667,-2.821890183333333,-2.89629355
